product,observations,price_elasticity,r2,se,t_stat,p_value,ci_95_lower,ci_95_upper,bootstrap_lower,bootstrap_upper,avg_price,avg_demand,min_price,max_price
"Ginsu BESTBUY5580020 Lenovo Ideapad 11.6 Laptop""",64,0.4800694644460447,0.004827068495255604,0.8754186302231547,0.5483884485342393,0.5853945059091188,-1.2698674428504173,2.2300063717425065,-0.8760991988924935,1.487107242691555,161.70734375,3.8125,116.99,199.99
Toshiba - 1TB Internal SATA Hard Drive for Desktops,18,0.4840993704932424,0.016227599122504377,0.9423119713663564,0.5137357745665655,0.6144582132302541,-1.5135127711256944,2.481711512112179,-0.7361689806728223,3.238034446052703,54.15888888888888,2.3333333333333335,42.99,84.99
Kicker 43CXA3001 600 Watt MONO Class D Power Car Audio Amplifier Amp CXA300.1,46,0.49641608168630674,0.18224058869411075,0.1585293667021454,3.1313824814490263,0.0030894031005285734,0.17692113643769802,0.8159110269349155,0.24790584370608487,0.8942378898075736,204.00130434782608,8.304347826086957,105.99,399.97
PNY - 16 GB (2PK x 8GB) 1.8 GHz DDR3 DIMM Desktop Memory Kit - Black,16,0.496899241072756,0.07941757132066019,0.4521446072228716,1.098983009273898,0.29031580008146507,-0.47285449351228676,1.4666529756577988,-0.3786480117181482,1.4020582273873141,120.53,4.375,84.95,164.99
CORSAIR M65 Pro RGB - FPS Gaming Mouse - 12,19,0.5224535241675846,0.09057771074946874,0.4015090413561673,1.301224805306765,0.21054175365388678,-0.32465650592652384,1.369563554261693,-0.26073312391686637,1.1896132088263822,45.284210526315796,2.0,19.17,59.99
Samsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM),30,0.5238983103688768,0.3273811445953222,0.14191413995310473,3.691656874656733,0.0009543049502001006,0.23320037256720727,0.8145962481705463,0.3155468077080315,0.7955083496102575,123.45733333333331,2.8,33.0,249.99
Sima - Multi-Zone Speaker Selectors with Volume Controls - Black,18,0.5328201257886077,0.00867255654880994,1.424149638038155,0.37413212176397204,0.7132177752276505,-2.4862422387721623,3.5518824903493775,-3.049193589846891,3.334214969859928,175.745,2.5555555555555554,140.61,209.99
Lumix DMC-G7 Mirrorless Micro Four Thirds Digital Camera with 14-42mm Lens and Accessory Kit (Black),52,0.5366822428908226,0.0254436330766058,0.46972766980877,1.1425391293412848,0.2586716622916922,-0.40679354850944005,1.4801580342910852,-0.30340024942075156,1.497703620158949,730.6940384615381,5.3076923076923075,497.99,1064.97
ND Case for iPad mini 1/2/3 (Black),26,0.5597749446989468,0.14927791446051586,0.2727745884439323,2.052152100722558,0.05121628215980561,-0.0032041360391604767,1.1227540254370543,-0.12905892811714775,1.0617044143838479,69.86961538461539,2.1923076923076925,41.41,119.95
SRS-ZR5 Wireless Speaker,56,0.5709647261171823,0.11064424392213468,0.2202854162410061,2.591931576135349,0.012251209556210311,0.12931905760570422,1.0126103946286604,0.038863688194091264,1.1845327311923857,218.0117857142857,9.892857142857142,107.99,398.0
Details About Microsoft Surface Pen Stylus W/ Tip Kit For Surface Pro 3,72,0.5795758964593389,0.016522801652745223,0.5344432528091545,1.0844479622728083,0.2818871698520079,-0.4863375610789491,1.645489353997627,-0.7979059978709311,1.9636580623315667,54.60222222222222,5.777777777777778,35.99,73.52
Sony - 2.1-Channel Soundbar System with Wireless Subwoofer and Digital Amplifier - Black,39,0.5819964289187416,0.03794081462707888,0.4818002570305187,1.2079620556986879,0.234726418245802,-0.394223620561983,1.558216478399466,-0.39118555071676653,1.7426021237509364,208.6602564102564,4.615384615384615,147.99,299.99
OS120FM Full-Motion Wall Mount for 42 to 70 Displays (Black),24,0.5933686963927811,0.033062851818712824,0.684135706903639,0.8673260150070745,0.3951254639695724,-0.8254419209461505,2.0121793137317128,-0.9077425134948467,2.848013439432635,147.83416666666668,7.75,124.8,179.99
naxa - 2.1-Channel Soundbar with 50-Watt Digital Amplifier - Black,19,0.5987468432507858,0.11794215602998881,0.3971300751250224,1.5076844609723687,0.14999372138835054,-0.23912437567404787,1.4366180621756195,0.03811022670126552,1.2061602136368839,84.28105263157896,4.578947368421052,58.49,129.99
Sony HTST9 Soundbar with Wireless Subwoofer Bluetooth and Google Cast,34,0.6259200329276297,0.1252075519254321,0.292469857112082,2.140118093222034,0.04006837063771066,0.03017842901901846,1.2216616368362407,-0.06606273528110833,1.264819351030385,972.1094117647059,3.411764705882353,455.99,1499.99
Details About Optoma Hd142x Full Hd 10980p 3d Dlp Home Theater Projector,21,0.630746403831595,0.006032877922677038,1.857384100473105,0.3395885663449654,0.7378913978277784,-3.256803196734068,4.518296004397258,-2.785179895962183,2.2192469098120644,534.9723809523808,2.5238095238095237,480.0,579.46
myCharge - RAZOR PLUS USB Portable Power Bank - Silver,28,0.6377277162865717,0.00515075433845591,1.738168348410009,0.3668964038321913,0.716665532369209,-2.93512849318746,4.210583925760603,-11.933948991576203,5.677810172732037,29.821785714285713,14.857142857142858,19.99,39.41
EF 50mm f/1.4 USM Lens,59,0.6558772907988718,0.1789009113583646,0.18611298505939672,3.524081302492424,0.0008453816389143625,0.28319246669188664,1.028562114905857,0.37079256169332125,0.9105311777863149,508.77966101694915,7.711864406779661,250.0,1199.0
Single DIN Head Unit Receiver - In-Dash Car Stereo with 7” Multi-Color Touchscreen Display - Audio Video System with Bluetooth for Wireless Music Streaming & Hands-free Calling - Pyle PLTS78DUB,23,0.6604764022032777,0.014488778711183037,1.188673430290551,0.5556415962303755,0.5843275909257026,-1.8115053202888736,3.1324581246954293,-1.2073016477737892,2.581322098320356,161.70173913043473,5.608695652173913,123.99,223.89
SanDisk - Ultra 500GB Internal SATA Solid State Drive for Laptops,24,0.6672818267052779,0.02166820184204199,0.9559377343683498,0.6980390068461879,0.4924655325811681,-1.3152116951944248,2.649775348604981,-1.3310801664333953,2.481523463988581,171.3025,3.1666666666666665,139.99,199.99
Details About Sony Kd70x690e 70inch 4k Ultra Hd Smart Led Tv (2017 Model),20,0.6954034658599783,0.006414302071349076,2.0399924485496688,0.34088531374435965,0.7371364803492928,-3.590461631223144,4.9812685629431,-2.897138036529878,4.7301457925113475,1667.35,3.05,1498.0,1798.0
"MartinLogan Motion 6 Center Channel Speaker (Piano Black, each)",26,0.7018686638103875,0.04514116591456785,0.6589211252031456,1.0651785729194843,0.297394593690059,-0.6580776987227019,2.061815026343477,-0.23347566387181282,1.472931417757285,236.8157692307692,5.6923076923076925,209.96,299.95
"LG - 65 Class - LED - SJ8500 Series - 2160p - Smart - 4K UHD TV with HDR""",55,0.7061229864208195,0.04097159062497335,0.4692634599429292,1.504747432298898,0.13832557586776156,-0.23510031910871776,1.6473462919503568,-0.5715968074738154,1.449447350502489,1713.1147272727278,4.109090909090909,1396.99,2797.0
"AOC - 18.5 LED Monitor - Black""",16,0.7073377091735351,0.004011030690105111,2.9789421230641726,0.2374459388442095,0.815750451872391,-5.681857700449491,7.096533118796561,-4.004959304178429,11.293188961836988,67.538125,2.25,63.89,74.44
Magic Keyboard Mouse BH Kit,20,0.7181137600527056,0.06803594552446879,0.6264513718342959,1.1463200374995037,0.2666737626421716,-0.5980117341731518,2.034239254278563,-0.5886734294599666,1.8715009790982222,119.13199999999995,5.9,67.94,174.99
Actiontec MoCA 2.0 Ethernet to Coax Adapter (ECB6000S02),21,0.7350048093687778,0.01205526100303933,1.5264809823406453,0.4815027621515144,0.6356583217170669,-2.4599566052669477,3.9299662240045032,-2.459334651714453,3.54882870352544,78.71285714285715,4.714285714285714,68.95,89.99
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,29,0.7431978420130789,0.1298163607666527,0.37030817492949475,2.006971199473468,0.05486079743449017,-0.01661177180937734,1.5030074558355353,0.22155219595596393,1.0943019552524367,27.783103448275863,4.137931034482759,19.99,39.99
Escort Passport X70 Long Range Smartphone Live App Enabled Laser Radar Detector,21,0.7631485028210696,0.054069764562305944,0.7322924734967051,1.0421362098357048,0.3104282109183776,-0.7695572590696595,2.2958542647117985,-0.9888701764087303,1.981539719600197,253.91476190476186,3.0,155.0,299.95
"Samsung Level U PRO Headphones with ANC, Black",25,0.7665050846891402,0.10054249877035537,0.4780426100251345,1.603424189841234,0.12248659218502436,-0.2224013986439357,1.7554115680222162,-0.15947013747922473,1.4712579177728968,86.148,2.76,41.93,129.99
Sony - XB7 Extra Bass Audio System with Bluetooth - Black,55,0.7731920728573084,0.07606251029364808,0.37015653874039633,2.088824569973556,0.041541953670847565,0.03075207763803489,1.5156320680765818,-0.017699264123411818,1.4132265406740174,264.9390909090909,4.109090909090909,159.99,349.99
Yamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black,54,0.780394537199373,0.09561814438108163,0.3328268184379247,2.3447465587720475,0.022893078012988996,0.11252866534206485,1.4482604090566813,0.12870833946017354,1.4626119239169701,654.9811111111113,6.444444444444445,439.99,899.98
"Sony - Core Series Dual 5 3-Way Floorstanding Speaker (Each) - Black""",46,0.7808729707145384,0.04191745178852402,0.5628051723169548,1.3874658747357327,0.17228729621738267,-0.3533863243022871,1.9151322657313639,-0.3096777982762449,1.8437996799399718,169.38478260869567,5.086956521739131,119.99,239.99
Cobra - Radar and Laser Detector,19,0.785263371000253,0.005085294726189904,2.66394798187024,0.29477428851630744,0.7717357127518008,-4.835175579686843,6.405702321687349,-4.781186755095467,13.091809508789122,118.41315789473681,2.736842105263158,99.99,144.47
DP-300F Fully Automatic Turntable,31,0.7894855139759935,0.05829877694124952,0.5892125819266284,1.339899279466344,0.19068340949367124,-0.41558952409789085,1.994560552049878,0.019600268963239267,1.866083770941944,270.7625806451613,6.483870967741935,199.0,329.98
Seagate Backup Plus 2TB Portable External Hard Drive for Mac USB 3.0 + 2mo Adobe CC Photography (STDS2000100),22,0.7908784102266778,0.04213020584336569,0.8432399443100901,0.9379043480604412,0.35948275984240097,-0.9680892908786499,2.5498461113320054,-1.3520813912209593,1.7560180056784083,80.1309090909091,2.409090909090909,69.99,109.0
Definitive Technology - ProCinema 600 5.1-Channel Home Theater Speaker System - Black,30,0.8041532092224585,0.08909280507923656,0.48593203809338614,1.6548676485247855,0.10911941914753864,-0.1912334480351523,1.7995398664800693,0.04225005520115466,3.1668108986781975,677.5173333333335,4.733333333333333,479.99,1299.96
Apple - iPod touch® 32GB MP3 Player - Space Gray,42,0.8218584225804438,0.02703837452936564,0.7795151867307815,1.054319962677374,0.2980635051910858,-0.7536005376911378,2.3973173828520253,-0.6274771370201175,2.124375493526947,216.61190476190478,4.428571428571429,173.99,249.99
Sideclick - Universal Remote Attachment for Roku® Streaming Players - Black,21,0.8343213665487946,0.20522083612918618,0.3766769762229809,2.214951853215745,0.03918046864617617,0.0459273945723262,1.622715338525263,0.24871373288548526,1.26060266925629,41.209047619047624,5.857142857142857,19.99,59.98
NETGEAR - AC600 Dual-Band WiFi USB Mini Adapter - Black,30,0.8419145278234516,0.04034585269528734,0.7759735372987966,1.084978401137491,0.28718493464995765,-0.7475952078235216,2.431424263470425,-3.1540329649203795,3.6419329614195854,32.485,6.133333333333334,12.54,45.18
"Apple - MacBook Pro® - 13 Display - Intel Core i5 - 8 GB Memory - 256GB Flash Storage (Latest Model) - Silver""",44,0.8468716938290346,0.006853059210648937,1.5731041776084962,0.5383443168503227,0.5931811679055559,-2.327781063629927,4.021524451287997,-2.1054221299903704,7.909453968718104,1428.607727272727,4.340909090909091,1231.99,1972.59
Razer Kraken Pro Gaming Headset Green,17,0.8614913988052441,0.05915463327950732,0.8870948507409709,0.9711378643283287,0.34688005677057787,-1.029306517674614,2.7522893152851022,-2.04313281249191,3.03430784315059,60.06882352941176,4.764705882352941,31.99,96.43
Vectros Bumper for 13 MacBook Pro Retina (Black),26,0.8661527280732644,0.2378286713886384,0.3165068076743498,2.7366006261844418,0.01149765242139185,0.21291478296869715,1.5193906731778317,0.6791823333500608,39.585039764424835,55.20692307692308,12.538461538461538,19.95,59.99
"Sony - 2.1-Channel Soundbar System with 6.3 Wireless Subwoofer and Digital Amplifier - Black""",38,0.8672444663125485,0.051242948963459156,0.6219432200619415,1.3944109982036248,0.17173990653589605,-0.3941148472455389,2.1286037798706356,-0.5025361020450178,2.2124891545774843,389.9160526315789,5.2631578947368425,244.99,499.99
Adventura SH 140 II Shoulder Bag (Black),21,0.8739233263050001,0.19921313081502268,0.40197220317386434,2.174088952929423,0.042541769574944086,0.03258583585861652,1.7152608167513836,0.33019941511191375,1.7383498778919602,31.07190476190476,2.4285714285714284,15.99,39.99
Hauppauge Digital TV Tuner for Xbox One TV Tuners and Video Capture 1578,28,0.8932317179606842,0.01926535331061363,1.2498696779836633,0.714659883102116,0.481187212538003,-1.6759121996018207,3.4623756355231894,-1.2082115718636817,3.7617559721981966,55.13571428571429,4.0,45.99,59.99
V206HQL Abd 19.5 LED Backlit LCD Monitor (Black),22,0.8989737803691628,0.01606478072943185,1.5731780540622746,0.5714380378291094,0.574069146744074,-2.3826181364455405,4.180565697183866,-2.179076783716507,4.1985173639699855,83.63545454545455,2.3636363636363638,73.29,102.0
ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,16,0.9066526439004081,0.009117610754452388,2.5260820083422457,0.3589165517612801,0.7250126590077705,-4.511254420178497,6.324559707979313,-7.563900985083966,4.752718690572487,66.225,4.0,59.99,69.99
Samsung J1 (Verizon LTE Prepaid),22,0.9131318242533668,0.282164894058217,0.3256711879509019,2.803845897448657,0.01096341637537428,0.23379363036014322,1.5924700181465905,0.4818129498684666,1.4366537446248286,61.54318181818181,5.363636363636363,39.99,79.99
Pioneer - 5.1-Ch. Network-Ready 4K Ultra HD and 3D Pass-Through HDR Compatible A/V Home Theater Receiver - Black,24,0.9387447446590367,0.024674248086734574,1.2583140921893687,0.7460337212195516,0.4635447486575859,-1.6708389620965847,3.5483284514146582,-1.9948630491059254,3.697022693062311,420.3691666666667,6.333333333333333,349.0,499.99
HT-CT790 330W 2.1-Channel Soundbar System,49,0.951724516953715,0.13049419343070923,0.3583463438063884,2.6558789657078905,0.010767461550481172,0.230824659171468,1.672624374735962,0.0749000660475822,1.6703971564305145,390.8316326530612,4.551020408163265,194.99,499.99
Cyber-shot DSC-WX220 Digital Camera (Black),59,0.9710691113677246,0.020430629784721988,0.8906138270918648,1.090336891061496,0.2801527034709645,-0.8123543149507078,2.754492537686157,-1.6690853964030605,2.206886575612664,206.77694915254236,8.898305084745763,129.99,268.95
"MSI - 15.6 Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB Hard Drive + 256GB Solid State Drive - Black""",18,0.9715748899530041,0.0063644719437958575,3.0349298584437494,0.3201309207360753,0.7530116979540874,-5.462188999725973,7.405338779631982,-6.471581553117446,6.972004865450866,1426.5527777777777,2.111111111111111,1379.0,1499.0
"Klipsch - Reference Series 2.1-Channel Soundbar System with 6-1/2 Wireless Subwoofer and Digital Amplifier - Black""",33,0.993138232302145,0.07993310243623697,0.6051669783872413,1.641097858559368,0.11088577462702169,-0.24110795743371793,2.227384422038008,0.04707262260598332,1.960799492024306,343.0221212121212,7.363636363636363,251.99,399.99
Yamaha RX-V383BL 5.1-Channel 4K Ultra HD AV Receiver with Bluetooth,12,1.018329375404798,0.01886040251623622,2.3226201802803206,0.4384399068133018,0.6703876115939011,-4.156790886635594,6.193449637445189,-1.6221411619262813,5.524561309878103,256.07333333333327,4.333333333333333,234.99,279.99
Sony SRSHG1/BLK Hi-Res Wireless Speaker- Charcoal black,26,1.022774085606229,0.0803544865680953,0.7062838207770543,1.4481063497688107,0.16052626554495608,-0.4349240761966764,2.4804722474091347,0.22079502285059782,1.5971778751109342,181.52846153846153,11.0,149.99,199.99
Apple 45W MagSafe 2 Power Adapter for Macbook Air (MD592LL/A),20,1.0781581063596355,0.1864158920019171,0.5308917319817855,2.030843656831759,0.05730912950043807,-0.03720403434259434,2.1935202470618655,-0.8665210298035462,2.0050228054901136,64.0125,3.6,27.99,79.99
Roll Bar Mount,16,1.0819570351116716,0.6388378987892018,0.21742112898057991,4.976319643746824,0.00020325479391766885,0.6156350920022546,1.5482789782210886,0.4429197007571474,1.6801926849498758,21.994374999999998,10.0,6.99,29.99
BC 30 Wireless Backup Camera with Car Adapter Power Cable,26,1.091200373191091,0.010083554542720807,2.206944078272445,0.49443952111612294,0.6254914463103647,-3.463708335548887,5.646109081931069,-4.247033919478488,5.062842016545964,137.55923076923077,4.461538461538462,129.95,149.99
"D3400 DSLR Camera with 18-55mm and 70-300mm Lenses (Red, Refurbished)",74,1.0912247897317466,0.05623635541061189,0.5268306258164842,2.071300976553066,0.04191516668584436,0.041007131364912075,2.141442448098581,0.43153784118169636,1.8506815148602602,612.4027027027025,11.108108108108109,479.0,896.95
Details About [genuine National] Sealed Gaming Headset Steelseries Arctis 7 Black 61463,31,1.099498845797942,0.046836517148278745,0.9210584267825571,1.193734093111458,0.24225598100904297,-0.7842771507938582,2.983274842389742,-0.6092920242699892,3.0565943955632076,130.7145161290322,7.709677419354839,102.0,168.48
"Westinghouse - 43 Class - LED - 2160p - Smart - 4K UHD TV with HDR""",26,1.1034018887101074,0.00663427746113221,2.7560422547920274,0.4003573917604434,0.692434798160527,-4.5847897567412055,6.79159353416142,-11.83412946640539,18.346493390274414,301.14384615384614,9.846153846153847,249.99,349.99
